Eco_sec,Bgc_zone,Bgc_subzon,Bgc_vrt,Bgc_phase,Beumc,Slope_mod,Site_m3a,Snow_code,Above_Elev_Thold,Crown_Bear,Strct_d,Stand_d,Forested,Hectares,MURAR_PEFD_6C
BAU,SBS,mc,2,,SL,,,,N,,6,C,Y,0,4
BAU,ESSF,mv,1,,EF,,,,N,,6,C,Y,0,5
BAU,SBS,dk,,,SL,,,,N,,6,C,Y,0,5
BAU,SBS,dw,3,,SL,,,,N,,6,C,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,,6,C,Y,0,4
BAU,ESSF,mv,3,,EF,,,,N,,6,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,,6,C,Y,0,5
BUB,SBS,dk,,,WR,,a,,N,,6,M,Y,0,1
BUB,SBS,dk,,,DF,,a,,N,,6,C,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,,6,C,Y,0,5
BUB,SBS,dk,,,SL,,,,N,,6,C,Y,0,5
BAU,SBS,mc,2,,SF,,,,N,1,6,C,Y,0,4
BUB,SBS,mc,2,,SL,,,,N,2,6,C,Y,0,4
BUB,SBS,mc,2,,SL,,,,N,1,6,C,Y,0,4
BAU,SBS,mc,2,,SL,,,,N,3,6,C,Y,0,4
BAU,SBS,mc,2,,SF,,,,N,2,6,C,Y,0,4
BUB,SBS,mc,2,,SF,,,,N,1,6,C,Y,0,4
BUB,SBS,dw,3,,SL,,,,N,2,6,C,Y,0,5
BUB,SBS,dw,3,,SL,,,,N,1,6,C,Y,0,5
BUB,SBS,dk,,,SL,,,,N,2,6,C,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,3,6,C,Y,0,4
BUB,SBS,dk,,,SL,,,,N,3,6,C,Y,0,5
BAU,SBS,mc,2,,SL,,,,N,1,6,C,Y,0,4
BAU,ESSF,mc,,,EF,,,,N,,6,C,Y,0,5
BUB,SBS,dw,3,,SF,,,,N,,6,C,Y,0,4
BAU,SBS,dk,,,DF,,,,N,,6,C,Y,0,5
BUB,SBS,dk,,,WR,,,,N,2,6,M,Y,0,1
BUB,SBS,mc,2,,SF,,,,N,4,6,C,Y,0,5
BUB,SBS,mc,2,,SF,,,,N,2,6,C,Y,0,4
BUB,ESSF,mc,,,EF,,,,N,2,6,C,Y,0,5
BAU,SBS,mc,2,,WR,,a,,N,1,6,M,Y,0,1
BAU,ESSF,mc,,,EF,,,,N,1,6,C,Y,0,5
BAU,SBS,mc,2,,SF,,,,N,3,6,C,Y,0,4
BAU,SBS,mc,2,,SL,,,,N,2,6,C,Y,0,4
BAU,ESSF,mc,,,EF,,,,N,2,6,C,Y,0,5
BUB,SBS,dk,,,DF,,,,N,,6,C,Y,0,5
BUB,SBS,mc,2,,DF,,,,N,1,6,C,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,3,6,C,Y,0,4
BAU,SBS,mc,2,,SF,,,,N,,6,C,Y,0,4
BAU,SBS,dk,,,SL,,,,N,1,6,C,Y,0,5
BAU,SBS,dk,,,SL,,,,N,3,6,C,Y,0,5
BAU,ESSF,mc,,,EF,,,,N,3,6,C,Y,0,5
BAU,SBS,mc,2,,SL,,a,,N,1,6,C,Y,0,4
BUB,SBS,dk,,,SL,,,,N,,6,C,Y,0,5
BAU,SBS,mc,2,,WR,,a,,N,3,6,M,Y,0,1
BUB,SBS,dw,3,,SF,,,,N,,6,C,Y,0,4
BUB,SBS,mc,2,,SF,,,,N,3,6,C,Y,0,4
BUB,SBS,dk,,,SF,,,,N,1,6,C,Y,0,4
BUB,SBS,mc,2,,SL,,a,,N,,6,C,Y,0,4
BAU,SBS,mc,2,,SL,,a,,N,,6,C,Y,0,4
BAU,SBS,mc,2,,WR,,a,,N,,6,M,Y,0,1
BAU,SBS,dk,,,SF,,,,N,,6,C,Y,0,4
BAU,SBS,dk,,,WR,,a,,N,,6,M,Y,0,1
NEU,SBS,mc,2,,WR,,a,,N,,6,M,Y,0,1
BAU,SBS,wk,3,,WR,,a,,N,,6,M,Y,0,1
BAU,ESSF,mv,3,,EF,,,,Y,,6,C,Y,0,5
BUB,SBS,mc,2,,WR,,a,,N,,6,M,Y,0,1
BAU,ESSF,mv,1,,EF,,,,N,1,6,C,Y,0,5
BAU,SBS,dw,3,,SL,,,,N,1,6,C,Y,0,5
BUB,SBS,dk,,,DF,,,,N,1,6,C,Y,0,5
BUB,ESSF,mc,,,EF,,,,N,1,6,C,Y,0,5
BUB,SBS,dk,,,DF,,,,N,2,6,C,Y,0,5
BAU,SBS,dk,,,DF,,,,N,3,6,C,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,,6,C,Y,0,4
BAU,SBS,wk,3,,SF,,,,N,1,6,C,Y,0,4
NEU,SBS,mc,2,,SL,,,,N,2,6,C,Y,0,4
BUB,SBS,mc,2,,SL,,,,N,,6,C,Y,0,4
NEU,ESSF,mc,,,EF,,,,N,1,6,C,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,2,6,C,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,,6,C,Y,0,4
BAU,ESSF,mv,1,,EF,,,,N,3,6,C,Y,0,5
BAU,SBS,dk,,,SL,,,,N,2,6,C,Y,0,5
NAU,SBPS,mc,,,LP,,,,N,,6,C,Y,0,4
NEU,SBS,mc,2,,SF,,,,N,,6,C,Y,0,4
NEU,ESSF,mc,,,EF,,,,Y,,6,C,Y,0,5
NEU,ESSF,mc,,,ER,,a,,N,,6,M,Y,0,1
KIM,ESSF,mk,,,EW,,,,N,,6,C,Y,0,4
KIM,BAFA,unp,,,HP,,,,N,,6,C,Y,0,5
KIM,MH,mm,2,,HP,,,,N,,6,C,Y,0,5
KIM,MH,mm,2,,MF,,,,N,,6,C,Y,0,5
KIM,ESSF,mkp,,,WB,,,,Y,,6,C,Y,0,4
NEU,ESSF,mcp,,,EF,,,,Y,,6,C,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,1,6,C,Y,0,5
NEU,SBS,dk,,,SL,,,,N,1,6,C,Y,0,5
NEU,ESSF,mk,,,EW,,,,Y,1,6,C,Y,0,4
NEU,ESSF,mcp,,,EF,,,,Y,1,6,C,Y,0,5
KIM,CWH,ws,2,,FR,,,,N,,6,C,Y,0,4
NEU,ESSF,mk,,,EW,,,,Y,,6,C,Y,0,4
NAU,SBPS,mc,,,LP,,,,N,2,6,C,Y,0,4
BAU,ESSF,mv,3,,EF,,,,N,2,6,C,Y,0,5
BUB,SBS,dk,,,DF,,,,N,3,6,C,Y,0,5
NAU,SBPS,mc,,,LP,,,,N,1,6,C,Y,0,4
NEU,ESSF,mc,,,EF,,,,Y,2,6,C,Y,0,5
NEU,SBS,mc,2,,SF,,,,N,3,6,C,Y,0,4
KIM,ESSF,mk,,,EW,,,,Y,,6,C,Y,0,4
KIM,ESSF,mk,,,EW,,,,N,3,6,C,Y,0,4
KIM,ESSF,mkp,,,WP,,,,Y,1,6,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,1,6,C,Y,0,5
NEU,BAFA,un,,,FP,,,,Y,,6,C,Y,0,5
NEU,SBS,mc,2,,SL,,,,N,1,6,C,Y,0,4
NEU,SBS,mc,2,,SF,,,,N,1,6,C,Y,0,4
BUB,SBS,dk,,,WR,,a,,N,2,6,M,Y,0,1
NEU,SBS,mc,2,,WR,,a,,N,1,6,M,Y,0,1
NEU,ESSF,mc,,,EF,,a,,N,,6,C,Y,0,5
BUB,SBS,dk,,,SL,,,,N,4,6,C,Y,0,5
BUB,ESSF,mc,,,EF,,,,Y,,6,C,Y,0,5
KIM,MH,mm,2,,HP,,,,N,,6,C,Y,0,5
BAU,ESSF,mc,,,EF,,,,Y,,6,C,Y,0,5
NEU,ESSF,mc,,,FP,,,,Y,,6,C,Y,0,5
BAU,ESSF,mv,1,,EF,,,,N,2,6,C,Y,0,5
BAU,ESSF,mvp,,,FP,,,,Y,,6,C,Y,0,5
KIM,ESSF,mk,,,EW,,,,N,1,6,C,Y,0,4
KIM,ESSF,mkp,,,WP,,,,N,,6,C,Y,0,5
KIM,ESSF,mkp,,,WP,,,,Y,,6,C,Y,0,5
BUB,SBS,dk,,,WR,,,,N,,6,M,Y,0,1
BAU,ESSF,mv,1,,EF,,,,N,,6,C,Y,0,5
BAU,ESSF,mv,1,,EF,,,,Y,,6,C,Y,0,5
NAU,SBPS,mc,,,WR,,a,,N,2,6,M,Y,0,1
BUB,SBS,dk,,,WR,,a,,N,1,6,M,Y,0,1
KIM,MH,mm,2,,MF,,,,N,1,6,C,Y,0,5
BUB,SBS,dk,,,WR,,,,N,,6,M,Y,0,1
BUB,SBS,dw,3,,SL,,,,N,3,6,C,Y,0,5
NEU,SBS,mc,2,,SF,,,,N,2,6,C,Y,0,4
NEU,ESSF,mc,,,ER,,a,,N,2,6,M,Y,0,1
NEU,SBS,mc,2,,SF,,,,N,,6,C,Y,0,4
NEU,ESSF,mcp,,,FP,,,,Y,,6,C,Y,0,5
NEU,SBS,dk,,,SL,,,,N,2,6,C,Y,0,5
KIM,ESSF,mk,,,EW,,a,,N,,6,C,Y,0,4
BAU,ESSF,mc,,,EF,,,,Y,2,6,C,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,3,6,C,Y,0,5
KIM,ESSF,mk,,,EF,,,,N,,6,C,Y,0,5
NEU,ESSF,mc,,,EF,,,,Y,1,6,C,Y,0,5
NEU,SBS,mc,2,,WR,,a,,N,2,6,M,Y,0,1
BAU,SBS,mc,2,,LP,,,,N,2,6,C,Y,0,4
KIM,ESSF,mk,,,WB,,,,Y,,6,C,Y,0,4
KIM,ESSF,mk,,,EF,,,,N,3,6,C,Y,0,5
KIM,BAFA,unp,,,HP,,,,Y,,6,C,Y,0,5
NEU,ESSF,mc,,,EF,,,,Y,3,6,C,Y,0,5
KIM,MH,mm,2,,MF,,,,N,2,6,C,Y,0,5
KIM,MH,mm,2,,MF,,a,,N,,6,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,2,6,C,Y,0,5
KIM,MH,mm,2,,MF,,,,N,3,6,C,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,3,6,C,Y,0,5
NEU,SBS,dk,,,WR,,a,,N,,6,M,Y,0,1
BUB,SBS,dk,,,WR,,a,,N,,6,M,Y,0,1
KIM,MH,mm,2,,MF,,,,N,,6,C,Y,0,5
NAU,SBPS,mc,,,WR,,a,,N,,6,M,Y,0,1
KIM,ESSF,mk,,,EW,,,,N,2,6,C,Y,0,4
BAU,ESSF,mv,3,,FP,,,,Y,,6,C,Y,0,5
NEU,SBS,mc,2,,SL,,,,N,3,6,C,Y,0,4
NEU,BAFA,un,,,FP,,,,Y,2,6,C,Y,0,5
KIM,ESSF,mk,,,WB,,,,Y,1,6,C,Y,0,4
NEU,ESSF,mk,,,EW,,a,,Y,,6,C,Y,0,4
BAU,SBS,dk,,,SL,,,,N,4,6,C,Y,0,5
NAU,SBPS,mc,,,WR,,,,N,,6,M,Y,0,1
BAU,ESSF,mv,1,,EF,,,,Y,3,6,C,Y,0,5
KIM,CWH,ws,2,,FR,,a,,N,,6,C,Y,0,4
NAU,SBPS,mc,,,LP,,a,,N,1,6,C,Y,0,3
KIM,ESSF,mkp,,,WP,,,,N,1,6,C,Y,0,5
KIM,CWH,ws,2,,FR,,,,N,3,6,C,Y,0,4
NEU,ESSF,mk,,,EW,,a,,Y,1,6,C,Y,0,4
KIM,ESSF,mk,,,EW,,,,Y,2,6,C,Y,0,4
NEU,BAFA,un,,,FP,,,,Y,,6,C,Y,0,5
NEU,ESSF,mcp,,,EF,,,,Y,2,6,C,Y,0,5
NAU,SBPS,mc,,,LP,,a,,N,,6,C,Y,0,4
BUB,SBS,dk,,,SL,,a,,N,,6,C,Y,0,5
BAU,ESSF,mv,3,,EF,,,,N,3,6,C,Y,0,5
BAU,ESSF,mv,3,,EF,,,,Y,3,6,C,Y,0,5
NEU,SBS,dk,,,WR,,a,,N,1,6,M,Y,0,1
BAU,SBS,mc,2,,SF,,,,N,,6,C,Y,0,4
KIM,ESSF,mkp,,,WB,,,,Y,2,6,C,Y,0,4
BAU,ESSF,mvp,,,FP,,,,Y,1,6,C,Y,0,5
BAU,SBS,dk,,,WR,,a,,N,3,6,M,Y,0,1
BAU,SBS,mc,2,,LP,,,,N,,6,C,Y,0,4
NEU,ESSF,mc,,,ER,,a,,N,1,6,M,Y,0,1
BUB,SBS,mc,2,,WR,,a,,N,1,6,M,Y,0,1
BAU,SBS,mc,2,,SF,,a,,N,,6,C,Y,0,4
NEU,ESSF,mcp,,,FP,,,,Y,1,6,C,Y,0,5
BAU,SBS,mc,2,,SF,,a,,N,2,6,C,Y,0,4
BAU,ESSF,mv,3,,EF,,a,,N,,6,C,Y,0,5
KIM,ESSF,mk,,,EW,,a,,N,1,6,C,Y,0,4
KIM,CWH,ws,2,,FR,,,,N,4,6,C,Y,0,5
BAU,SBS,dk,,,SF,,,,N,2,6,C,Y,0,4
KIM,MH,mm,2,,MF,,a,,N,2,6,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,3,6,C,Y,0,5
BUB,SBS,dk,,,DF,,a,,N,2,6,C,Y,0,5
BAU,SBS,dk,,,WR,,a,,N,2,6,M,Y,0,1
BUB,SBS,dw,3,,SF,,,,N,2,6,C,Y,0,4
BUB,SBS,dk,,,WR,,a,,N,3,6,M,Y,0,1
NEU,ESSF,mc,,,EF,,a,,N,2,6,C,Y,0,5
KIM,BAFA,unp,,,HP,,,,Y,1,6,C,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,,7,C,Y,0,5
BUB,SBS,dk,,,SL,,,,N,,7a,,Y,0,5
BUB,SBS,dk,,,DF,,,,N,,7a,,Y,0,5
BUB,SBS,dk,,,WR,,,,N,,7a,,Y,0,1
BAU,SBS,mc,2,,SF,,,,N,,7a,,Y,0,4
NEU,SBS,dk,,,SL,,,,N,,7a,,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,,7a,,Y,0,4
BUB,ESSF,mc,,,EF,,,,N,,7,C,Y,0,5
NEU,SBS,mc,2,,SL,,,,N,,7a,,Y,0,4
BUB,SBS,mc,2,,SF,,,,N,,7a,,Y,0,4
BUB,SBS,mc,2,,DF,,,,N,,7a,,Y,0,5
BUB,SBS,dk,,,SF,,,,N,,7a,,Y,0,4
BUB,SBS,dw,3,,SL,,,,N,,7a,,Y,0,5
BAU,SBS,mc,2,,SL,,,,N,,7a,,Y,0,4
BAU,ESSF,mv,1,,EF,,,,N,,7,C,Y,0,5
BAU,SBS,dk,,,SL,,,,N,,7a,,Y,0,5
BAU,SBS,dw,3,,SL,,,,N,,7a,,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,,7a,,Y,0,4
BAU,ESSF,mv,3,,EF,,,,N,,7,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,,7a,,Y,0,5
BUB,SBS,dk,,,WR,,a,,N,,7a,,Y,0,1
BUB,SBS,dk,,,DF,,a,,N,,7a,,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,,7,C,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,3,7a,,Y,0,4
BAU,ESSF,mc,,,EF,,,,N,,7,C,Y,0,5
BUB,SBS,dw,3,,SF,,,,N,,7a,,Y,0,4
BAU,SBS,dk,,,DF,,,,N,,7a,,Y,0,5
BAU,SBS,mc,2,,SL,,a,,N,1,7a,,Y,0,4
BAU,SBS,mc,2,,WR,,a,,N,3,7a,,Y,0,1
BUB,SBS,mc,2,,SL,,a,,N,,7a,,Y,0,4
BAU,SBS,mc,2,,SL,,a,,N,,7a,,Y,0,4
BAU,SBS,mc,2,,WR,,a,,N,,7a,,Y,0,1
BAU,SBS,dk,,,SF,,,,N,,7a,,Y,0,4
BAU,SBS,dk,,,WR,,a,,N,,7a,,Y,0,1
NEU,SBS,mc,2,,WR,,a,,N,,7a,,Y,0,1
BAU,SBS,wk,3,,WR,,a,,N,,7a,,Y,0,1
BAU,ESSF,mv,3,,EF,,,,Y,,7,C,Y,0,5
BUB,SBS,mc,2,,WR,,a,,N,,7a,,Y,0,1
BAU,SBS,wk,3,,SF,,,,N,1,7a,,Y,0,4
NAU,SBPS,mc,,,LP,,,,N,,7a,,Y,0,4
NEU,SBS,mc,2,,SF,,,,N,,7a,,Y,0,4
NEU,ESSF,mc,,,EF,,,,Y,,7,C,Y,0,5
NEU,ESSF,mc,,,ER,,a,,N,,7a,,Y,0,1
KIM,ESSF,mk,,,EW,,,,N,,7a,,Y,0,4
KIM,BAFA,unp,,,HP,,,,N,,7,C,Y,0,5
KIM,MH,mm,2,,HP,,,,N,,7,C,Y,0,5
KIM,MH,mm,2,,MF,,,,N,,7a,,Y,0,5
KIM,ESSF,mkp,,,WB,,,,Y,,7,C,Y,0,4
NEU,ESSF,mcp,,,EF,,,,Y,,7,C,Y,0,5
KIM,CWH,ws,2,,FR,,,,N,,7a,,Y,0,4
NEU,ESSF,mk,,,EW,,,,Y,,7a,,Y,0,4
KIM,ESSF,mk,,,EW,,,,Y,,7a,,Y,0,4
NEU,ESSF,mc,,,EF,,a,,N,,7,C,Y,0,5
BUB,ESSF,mc,,,EF,,,,Y,,7,C,Y,0,5
BAU,ESSF,mc,,,EF,,,,Y,,7,C,Y,0,5
NEU,ESSF,mc,,,FP,,,,Y,,7,C,Y,0,5
BAU,ESSF,mvp,,,FP,,,,Y,,7,C,Y,0,5
KIM,ESSF,mkp,,,WP,,,,N,,7,C,Y,0,5
KIM,ESSF,mkp,,,WP,,,,Y,,7,C,Y,0,5
BAU,ESSF,mv,1,,EF,,,,Y,,7,C,Y,0,5
NEU,SBS,mc,2,,SF,,,,N,2,7a,,Y,0,4
NEU,ESSF,mcp,,,FP,,,,Y,,7,C,Y,0,5
KIM,ESSF,mk,,,EW,,a,,N,,7a,,Y,0,4
KIM,ESSF,mk,,,EF,,,,N,,7,C,Y,0,5
KIM,ESSF,mk,,,WB,,,,Y,,7,C,Y,0,4
KIM,BAFA,unp,,,HP,,,,Y,,7,C,Y,0,5
KIM,MH,mm,2,,MF,,a,,N,,7a,,Y,0,5
NEU,SBS,dk,,,WR,,a,,N,,7a,,Y,0,1
NAU,SBPS,mc,,,WR,,a,,N,,7a,,Y,0,1
BAU,ESSF,mv,3,,FP,,,,Y,,7,C,Y,0,5
NEU,BAFA,un,,,FP,,,,Y,2,7,C,Y,0,5
NEU,ESSF,mk,,,EW,,a,,Y,,7a,,Y,0,4
NAU,SBPS,mc,,,WR,,,,N,,7a,,Y,0,1
KIM,CWH,ws,2,,FR,,a,,N,,7a,,Y,0,4
NAU,SBPS,mc,,,LP,,a,,N,1,7a,,Y,0,3
NEU,BAFA,un,,,FP,,,,Y,,7,C,Y,0,5
NAU,SBPS,mc,,,LP,,a,,N,,7a,,Y,0,4
BUB,SBS,dk,,,SL,,a,,N,,7a,,Y,0,5
BAU,ESSF,mv,3,,EF,,,,Y,3,7,C,Y,0,5
BAU,ESSF,mvp,,,FP,,,,Y,1,7,C,Y,0,5
BAU,SBS,mc,2,,LP,,,,N,,7a,,Y,0,4
BAU,SBS,mc,2,,SF,,a,,N,,7a,,Y,0,4
NEU,ESSF,mcp,,,FP,,,,Y,1,7,C,Y,0,5
BAU,SBS,mc,2,,SF,,a,,N,2,7a,,Y,0,4
BAU,ESSF,mv,3,,EF,,a,,N,,7,C,Y,0,5
KIM,ESSF,mk,,,EW,,a,,N,1,7a,,Y,0,4
KIM,MH,mm,2,,MF,,a,,N,2,7a,,Y,0,5
BAU,SBS,dk,,,WR,,a,,N,2,7a,,Y,0,1
KIM,BAFA,unp,,,HP,,,,Y,1,7,C,Y,0,5
BUB,SBS,dk,,,LP,,,,N,,2,,Y,0,5
BAU,SBS,wk,3,,SL,,,,N,,2,,Y,0,4
BUB,SBS,dk,,,LP,,a,,N,,2,,Y,0,5
BUB,SBS,mc,2,,WL,,,,N,,2b,,N,0,1
BUB,SBS,dw,3,,TC,,,,N,,,,N,0,6
BUB,SBS,mc,2,,LP,,,,N,,2,,Y,0,4
BAU,SBS,mc,2,,TC,,,,N,,,,N,0,6
BUB,SBS,mc,2,,RO,,,,N,,1,,N,0,5
BAU,SBS,mc,2,,WR,,,,N,,2,,Y,0,2
NEU,ESSF,mc,,,WL,,,,N,,2b,,N,0,3
BAU,ESSF,mv,1,,WL,,,,N,,2b,,N,0,3
BAU,SBS,wk,3,,TC,,,,N,,,,N,0,6
BAU,ESSF,mv,1,,FP,,,,N,,2,,Y,0,5
BAU,SBS,dk,,,LP,,,,N,,2,,Y,0,5
BAU,ESSF,mc,,,WL,,,,N,,2b,,N,0,3
NEU,SBS,mc,2,,TC,,,,N,,,,N,0,6
KIM,ESSF,mkp,,,SM,,,,Y,,2a,,N,0,4
NEU,BAFA,un,,,AG,,,,Y,,2b,,N,0,5
BAU,ESSF,mv,3,,FP,,,,N,,2,,Y,0,5
BUB,ESSF,mv,1,,LP,,,,N,,2,,Y,0,5
NEU,ESSF,mc,,,FP,,,,N,,2,,Y,0,5
BAU,ESSF,mc,,,RO,,,,Y,,1,,N,0,5
KIM,ESSF,mk,,,WB,,,,N,,2b,,Y,0,4
KIM,MH,mm,2,,WL,,,,N,,2b,,N,0,3
NEU,ESSF,mc,,,AV,,,,N,,2b,,N,0,4
KIM,ESSF,mkp,,,AV,,,,N,,3a,,N,0,4
BAU,ESSF,mvp,,,EF,,,,Y,,2,,Y,0,5
NEU,ESSF,mcp,,,WL,,,,Y,,2b,,N,0,3
KIM,CMA,unp,,,GL,,,,Y,,,,N,0,6
BUB,ESSF,mc,,,WL,,,,Y,,2b,,N,0,3
BAU,SBS,mc,2,,RO,,,,N,,1,,N,0,5
KIM,CMA,un,,,AT,,,,Y,,2d,,N,0,5
BAU,BAFA,un,,,AT,,,,Y,,2d,,N,0,5
BAU,SBS,dk,,,TC,,,,N,,,,N,0,6
BAU,ESSF,mv,3,,AV,,,,Y,,2b,,N,0,4
BAU,ESSF,mv,3,,WL,,,,N,,2b,,N,0,3
KIM,BAFA,un,,,AG,,,,Y,,2b,,N,0,5
BAU,ESSF,mv,3,,WL,,,,Y,,2b,,N,0,3
BAU,ESSF,mvp,,,SM,,,,Y,,2a,,N,0,4
KIM,MH,mm,2,,AV,,a,,N,,2b,,N,0,3
BAU,ESSF,mv,3,,TC,,,,N,,,,N,0,6
KIM,BAFA,unp,,,AM,,,,Y,,2a,,N,0,5
BUB,SBS,dk,,,LP,,,,N,,3a,,Y,0,5
BAU,SBS,wk,3,,SL,,,,N,,3a,,Y,0,4
BUB,SBS,dk,,,LP,,a,,N,,3a,,Y,0,5
BUB,SBS,mc,2,,LP,,,,N,,3a,,Y,0,4
BAU,SBS,mc,2,,WR,,,,N,,3a,,Y,0,2
BAU,SBS,dk,,,LP,,,,N,,3a,,Y,0,5
BUB,ESSF,mv,1,,LP,,,,N,,3a,,Y,0,5
KIM,ESSF,mk,,,WB,,,,N,,3a,,Y,0,4
KIM,MH,mm,2,,WL,,,,N,,3,,N,0,3
NEU,ESSF,mc,,,AV,,,,N,,3a,,N,0,4
BAU,ESSF,mvp,,,EF,,,,Y,,3a,,Y,0,5
BAU,ESSF,mv,3,,AV,,,,Y,,3a,,N,0,4
KIM,MH,mm,2,,AV,,a,,N,,3a,,N,0,4
BUB,SBS,dk,,,LP,,,,N,,3b,,Y,0,5
BAU,SBS,wk,3,,SL,,,,N,,3b,,Y,0,4
BUB,SBS,dk,,,LP,,a,,N,,3b,,Y,0,5
BUB,SBS,mc,2,,WL,,,,N,,3a,,N,0,2
BUB,SBS,mc,2,,LP,,,,N,,3b,,Y,0,5
BAU,SBS,mc,2,,WR,,,,N,,3b,,Y,0,3
NEU,ESSF,mc,,,WL,,,,N,,3a,,N,0,3
BAU,ESSF,mv,1,,WL,,,,N,,3a,,N,0,3
BAU,ESSF,mv,1,,FP,,,,N,,3a,,Y,0,5
BAU,SBS,dk,,,LP,,,,N,,3b,,Y,0,5
BAU,ESSF,mc,,,WL,,,,N,,3a,,N,0,3
BAU,ESSF,mv,3,,FP,,,,N,,3a,,Y,0,5
BUB,ESSF,mv,1,,LP,,,,N,,3b,,Y,0,5
NEU,ESSF,mc,,,FP,,,,N,,3a,,Y,0,5
NEU,ESSF,mcp,,,WL,,,,Y,,3a,,N,0,3
BUB,ESSF,mc,,,WL,,,,Y,,3a,,N,0,3
BAU,ESSF,mv,3,,WL,,,,N,,3a,,N,0,3
BAU,ESSF,mv,3,,WL,,,,Y,,3a,,N,0,3
BUB,SBS,dk,,,LP,,,,N,,3c,,Y,0,5
BAU,SBS,wk,3,,SL,,,,N,,3c,,Y,0,5
BUB,SBS,dk,,,LP,,a,,N,,3c,,Y,0,5
BUB,SBS,mc,2,,LP,,,,N,,3c,,Y,0,5
BAU,SBS,mc,2,,WR,,,,N,,3c,,Y,0,3
BAU,ESSF,mv,1,,FP,,,,N,,3b,,Y,0,5
BAU,SBS,dk,,,LP,,,,N,,3c,,Y,0,5
BAU,ESSF,mv,3,,FP,,,,N,,3b,,Y,0,5
BUB,ESSF,mv,1,,LP,,,,N,,3c,,Y,0,5
NEU,ESSF,mc,,,FP,,,,N,,3b,,Y,0,5
KIM,ESSF,mk,,,WB,,,,N,,3b,,Y,0,5
BAU,ESSF,mvp,,,EF,,,,Y,,3b,,Y,0,5
BUB,SBS,dk,,,LP,,,,N,,4,C,Y,0,5
BAU,SBS,wk,3,,SL,,,,N,,4,C,Y,0,5
BUB,SBS,dk,,,LP,,a,,N,,4,C,Y,0,5
BUB,SBS,mc,2,,LP,,,,N,,4,C,Y,0,5
BAU,SBS,mc,2,,WR,,,,N,,4,M,Y,0,3
BAU,ESSF,mv,1,,FP,,,,N,,4,C,Y,0,5
BAU,SBS,dk,,,LP,,,,N,,4,C,Y,0,5
BAU,ESSF,mv,3,,FP,,,,N,,4,C,Y,0,5
BUB,ESSF,mv,1,,LP,,,,N,,4,C,Y,0,5
NEU,ESSF,mc,,,FP,,,,N,,4,C,Y,0,5
KIM,ESSF,mk,,,WB,,,,N,,4,C,Y,0,5
NEU,ESSF,mc,,,AV,,,,N,,3b,,N,0,4
BAU,ESSF,mvp,,,EF,,,,Y,,4,C,Y,0,5
BAU,ESSF,mv,3,,AV,,,,Y,,3b,,N,0,4
KIM,MH,mm,2,,AV,,a,,N,,3b,,N,0,4
BUB,SBS,dk,,,LP,,,,N,,5,C,Y,0,5
BAU,SBS,wk,3,,SL,,,,N,,5,C,Y,0,4
BUB,SBS,dk,,,LP,,a,,N,,5,C,Y,0,5
BUB,SBS,mc,2,,LP,,,,N,,5,C,Y,0,5
BAU,SBS,mc,2,,WR,,,,N,,5,M,Y,0,3
BAU,ESSF,mv,1,,FP,,,,N,,5,C,Y,0,5
BAU,SBS,dk,,,LP,,,,N,,5,C,Y,0,5
BAU,ESSF,mv,3,,FP,,,,N,,5,C,Y,0,5
BUB,ESSF,mv,1,,LP,,,,N,,5,C,Y,0,5
NEU,ESSF,mc,,,FP,,,,N,,5,C,Y,0,5
KIM,ESSF,mk,,,WB,,,,N,,5,C,Y,0,5
BAU,ESSF,mvp,,,EF,,,,Y,,5,C,Y,0,5
BUB,SBS,dk,,,LP,,,,N,,6,C,Y,0,5
BAU,SBS,wk,3,,SL,,,,N,,6,C,Y,0,4
BUB,SBS,dk,,,LP,,a,,N,,6,C,Y,0,4
BUB,SBS,mc,2,,LP,,,,N,,6,C,Y,0,4
BAU,SBS,mc,2,,WR,,,,N,,6,M,Y,0,1
BAU,ESSF,mv,1,,FP,,,,N,,6,C,Y,0,5
BAU,SBS,dk,,,LP,,,,N,,6,C,Y,0,5
BAU,ESSF,mv,3,,FP,,,,N,,6,C,Y,0,5
BUB,ESSF,mv,1,,LP,,,,N,,6,C,Y,0,5
NEU,ESSF,mc,,,FP,,,,N,,6,C,Y,0,5
